group,record_id,filename,fs_Hz,Teff_s,f_eff_Hz,IsoDisp_peak_abs_mm,IsoDisp_peak_time_s,Acceleration_col,Acceleration_peak_abs_g,Velocity_peak_abs_mps,QSM_PowerFlow_peak_abs_W_per_kg,QSM_PowerFlow_abs_packet_1s_peak_J_per_kg,QSM_PowerFlow_abs_integral_J_per_kg,QSM_PowerFlow_abs_packet_1s_peak_time_s,QSM_PowerFlow_packet_to_Iso_peak_lag_s,Interface_power_peak_abs_kW,Interface_power_packet_1s_peak_kJ,Interface_power_packet_1s_peak_time_s,Interface_packet_to_Iso_peak_lag_s,Interface_abs_work_kJ,Measured_input_disp_peak_abs_mm,CalcDisp_from_velocity_peak_abs_mm,Acceleration_frequency_group_Hz,Velocity_frequency_group_Hz,QSM_Power_frequency_group_Hz,Interface_Power_frequency_group_Hz,IsoDisp_response_frequency_group_Hz,QSM_near_effective_isolation_frequency_groups,Interface_Power_near_effective_isolation_frequency_groups,IsoDisp_response_near_effective_isolation_frequency_groups,Acceleration_peak1_freq_Hz,Acceleration_peak1_period_s,Acceleration_peak1_rel_amp,Acceleration_peak2_freq_Hz,Acceleration_peak2_period_s,Acceleration_peak2_rel_amp,Acceleration_peak3_freq_Hz,Acceleration_peak3_period_s,Acceleration_peak3_rel_amp,Acceleration_peak4_freq_Hz,Acceleration_peak4_period_s,Acceleration_peak4_rel_amp,Acceleration_peak5_freq_Hz,Acceleration_peak5_period_s,Acceleration_peak5_rel_amp,Acceleration_peak6_freq_Hz,Acceleration_peak6_period_s,Acceleration_peak6_rel_amp,Acceleration_peak7_freq_Hz,Acceleration_peak7_period_s,Acceleration_peak7_rel_amp,Acceleration_peak8_freq_Hz,Acceleration_peak8_period_s,Acceleration_peak8_rel_amp,Velocity_peak1_freq_Hz,Velocity_peak1_period_s,Velocity_peak1_rel_amp,Velocity_peak2_freq_Hz,Velocity_peak2_period_s,Velocity_peak2_rel_amp,Velocity_peak3_freq_Hz,Velocity_peak3_period_s,Velocity_peak3_rel_amp,Velocity_peak4_freq_Hz,Velocity_peak4_period_s,Velocity_peak4_rel_amp,Velocity_peak5_freq_Hz,Velocity_peak5_period_s,Velocity_peak5_rel_amp,Velocity_peak6_freq_Hz,Velocity_peak6_period_s,Velocity_peak6_rel_amp,Velocity_peak7_freq_Hz,Velocity_peak7_period_s,Velocity_peak7_rel_amp,Velocity_peak8_freq_Hz,Velocity_peak8_period_s,Velocity_peak8_rel_amp,QSM_Power_peak1_freq_Hz,QSM_Power_peak1_period_s,QSM_Power_peak1_rel_amp,QSM_Power_peak2_freq_Hz,QSM_Power_peak2_period_s,QSM_Power_peak2_rel_amp,QSM_Power_peak3_freq_Hz,QSM_Power_peak3_period_s,QSM_Power_peak3_rel_amp,QSM_Power_peak4_freq_Hz,QSM_Power_peak4_period_s,QSM_Power_peak4_rel_amp,QSM_Power_peak5_freq_Hz,QSM_Power_peak5_period_s,QSM_Power_peak5_rel_amp,QSM_Power_peak6_freq_Hz,QSM_Power_peak6_period_s,QSM_Power_peak6_rel_amp,QSM_Power_peak7_freq_Hz,QSM_Power_peak7_period_s,QSM_Power_peak7_rel_amp,QSM_Power_peak8_freq_Hz,QSM_Power_peak8_period_s,QSM_Power_peak8_rel_amp,Interface_Power_peak1_freq_Hz,Interface_Power_peak1_period_s,Interface_Power_peak1_rel_amp,Interface_Power_peak2_freq_Hz,Interface_Power_peak2_period_s,Interface_Power_peak2_rel_amp,Interface_Power_peak3_freq_Hz,Interface_Power_peak3_period_s,Interface_Power_peak3_rel_amp,Interface_Power_peak4_freq_Hz,Interface_Power_peak4_period_s,Interface_Power_peak4_rel_amp,Interface_Power_peak5_freq_Hz,Interface_Power_peak5_period_s,Interface_Power_peak5_rel_amp,Interface_Power_peak6_freq_Hz,Interface_Power_peak6_period_s,Interface_Power_peak6_rel_amp,Interface_Power_peak7_freq_Hz,Interface_Power_peak7_period_s,Interface_Power_peak7_rel_amp,Interface_Power_peak8_freq_Hz,Interface_Power_peak8_period_s,Interface_Power_peak8_rel_amp,IsoDisp_Response_peak1_freq_Hz,IsoDisp_Response_peak1_period_s,IsoDisp_Response_peak1_rel_amp,IsoDisp_Response_peak2_freq_Hz,IsoDisp_Response_peak2_period_s,IsoDisp_Response_peak2_rel_amp,IsoDisp_Response_peak3_freq_Hz,IsoDisp_Response_peak3_period_s,IsoDisp_Response_peak3_rel_amp,IsoDisp_Response_peak4_freq_Hz,IsoDisp_Response_peak4_period_s,IsoDisp_Response_peak4_rel_amp,IsoDisp_Response_peak5_freq_Hz,IsoDisp_Response_peak5_period_s,IsoDisp_Response_peak5_rel_amp,IsoDisp_Response_peak6_freq_Hz,IsoDisp_Response_peak6_period_s,IsoDisp_Response_peak6_rel_amp,IsoDisp_Response_peak7_freq_Hz,IsoDisp_Response_peak7_period_s,IsoDisp_Response_peak7_rel_amp,IsoDisp_Response_peak8_freq_Hz,IsoDisp_Response_peak8_period_s,IsoDisp_Response_peak8_rel_amp
Group1,RSN1013_1_0_21,RSN1013_1_0_21.txt,256.01638504860176,3.7,0.27027027027027023,150.1736385,3.296875,AccX[g],0.34309071,0.5999079024768079,1.3608537732803858,0.3716866483349299,0.7340269037983554,0.5,2.796875,20.331924831816803,5.503885418899222,0.5,2.796875,8.211603008891787,130.0190025,1069.7701081470718,3.109;0.666;1.110;7.105;1.998;6.439;4.885;7.994,0.666;3.109;1.998;3.997;4.441;4.885;7.105;6.439,3.109;1.110;2.442;0.666;1.998;1.554;7.105;4.219,0.666;1.554;2.442,0.137;0.274;0.411;0.548;0.685;0.822;0.959,1.11Hz~4f_eff,,0.822Hz~3f_eff; 0.137Hz~0.5f_eff; 0.274Hz~1f_eff; 0.548Hz~2f_eff; 0.959Hz~4f_eff,3.1086117872336727,0.32168700000005196,1.0,0.6661310972643585,1.5012060000002423,0.8636025770140408,1.1102184954405976,0.9007236000001453,0.7417513846099482,7.105398370819824,0.14073806250002271,0.591264723369047,1.9983932917930756,0.5004020000000807,0.5514424783162228,6.4392672735554655,0.15529717241381819,0.5068134835443778,4.884961379938629,0.20470990909094214,0.48765097377390204,7.993573167172302,0.12510050000002018,0.4753227822047939,0.6661310972643585,1.5012060000002423,1.0,3.1086117872336727,0.32168700000005196,0.3522634451876478,1.9983932917930756,0.5004020000000807,0.32025350530296415,3.996786583586151,0.25020100000004036,0.1162358755809372,4.44087398176239,0.22518090000003632,0.11339499304513212,4.884961379938629,0.20470990909094214,0.10698516495154298,7.105398370819824,0.14073806250002271,0.09092708080770402,6.4392672735554655,0.15529717241381819,0.08521602867713199,3.1086117872336727,0.32168700000005196,1.0,1.1102184954405976,0.9007236000001453,0.8187144653082582,2.4424806899693143,0.4094198181818843,0.6646657515070136,0.6661310972643585,1.5012060000002423,0.6594530900830091,1.9983932917930756,0.5004020000000807,0.6393008138879555,1.5543058936168364,0.6433740000001039,0.6012401180848289,7.105398370819824,0.14073806250002271,0.5664875129866804,4.21883028267427,0.23703252631582775,0.5616262861973649,0.6661310972643585,1.5012060000002423,0.34732133150036915,1.5543058936168364,0.6433740000001039,0.21968889817024817,2.4424806899693143,0.4094198181818843,0.09900425747018107,,,,,,,,,,,,,,,,0.1369804093357955,7.300314000001178,1.0,0.273960818671591,3.650157000000589,0.7690093024891064,0.4109412280073865,2.433438000000393,0.3512421758939145,0.547921637343182,1.8250785000002945,0.30838642018933266,0.6849020466789775,1.4600628000002358,0.23787844558070503,0.821882456014773,1.2167190000001964,0.1916539486383789,0.9588628653505685,1.0429020000001683,0.10938964041248313,,,
Group1,RSN148_1_0_21,RSN148_1_0_21.txt,256.01638504860176,3.7,0.27027027027027023,55.397969450000005,0.87109375,AccX[g],0.33464521,0.36502505906081517,0.8758563159628237,0.2522267540933298,0.4874823289409971,0.94921875,-0.078125,6.860147894575666,2.3866262489407832,0.84375,0.02734375,4.33031652312859,71.35400805,527.9909782467662,1.010;3.637;2.223;3.031;1.819;6.870;5.254;7.678,1.010;2.223;1.819;3.637;3.031,2.021;3.031;4.041;4.647;1.414;8.689;6.264;0.606,2.063;1.444;1.031;3.094;3.920;4.539,1.027;0.616,,1.03Hz~4f_eff,1.03Hz~4f_eff,1.0103251185816962,0.9897804000001597,1.0,3.637170426894106,0.27493900000004434,0.653069002685707,2.2227152608797316,0.4499001818182544,0.557481497561275,3.0309753557450883,0.32992680000005326,0.4670949969569579,1.818585213447053,0.5498780000000887,0.40425902620037035,6.870210806355534,0.1455559411764941,0.40137625472357835,5.253690616624819,0.19034238461541536,0.39522354501750073,7.678470901220891,0.13023426315791575,0.272843174016573,1.0103251185816962,0.9897804000001597,1.0,2.2227152608797316,0.4499001818182544,0.23878255174008578,1.818585213447053,0.5498780000000887,0.21820723650433743,3.637170426894106,0.27493900000004434,0.17640923442003006,3.0309753557450883,0.32992680000005326,0.14821226482477223,,,,,,,,,,2.0206502371633923,0.4948902000000798,1.0,3.0309753557450883,0.32992680000005326,0.663575540130262,4.041300474326785,0.2474451000000399,0.6328245272411168,4.6474955454758025,0.21516965217394776,0.5139066663166215,1.4144551660143745,0.7069860000001141,0.49446206152763833,8.688796019802586,0.11509074418606509,0.3566308674978368,6.264015735206516,0.15964200000002576,0.3484641432699213,0.6061950711490176,1.6496340000002665,0.3331217466124119,2.0629845692876856,0.48473460000007823,0.6822863344108915,1.44408919850138,0.6924780000001117,0.4406080655132683,1.0314922846438428,0.9694692000001565,0.4058720620198388,3.0944768539315284,0.3231564000000522,0.2263174476150558,3.9196706816466027,0.2551234736842517,0.13035385483184248,4.538566052432908,0.22033390909094466,0.09237385620484717,,,,,,,1.026529210299125,0.9741564000001572,0.6150268758413862,0.615917526179475,1.623594000000262,0.5578268026725275,,,,,,,,,,,,,,,,,,
Group1,RSN2618_1_0_21,RSN2618_1_0_21.txt,256.01638504860176,3.7,0.27027027027027023,88.385072405,25.105469,AccX[g],0.56438005,0.4177163877037036,1.2970042151176073,0.21700138715365958,0.4138752568877307,25.203125,-0.09765600000000063,12.726938658155435,5.014757264691115,25.171875,-0.06640600000000063,8.943239494696659,98.92998417,87.10468065475129,0.750;1.624;3.998;2.874;6.122;6.747;7.872,0.750;1.624,1.499;3.623;4.498;2.499;0.375;6.872;7.622;10.620,0.250;1.499,0.375,,0.25Hz~1f_eff,,0.7496819474336802,1.3338990000002153,1.0,1.6243108861063071,0.6156456923077916,0.37739275430660935,3.9983037196462945,0.25010606250004036,0.28599733379357334,2.8737807984957744,0.3479736521739692,0.2585740289324356,6.122402570708388,0.1633345714285978,0.15100533679248637,6.747137526903122,0.1482110000000239,0.12098162239929411,7.8716604480536425,0.1270380000000205,0.10379545193457877,,,,0.7496819474336802,1.3338990000002153,1.0,1.6243108861063071,0.6156456923077916,0.17409840724362943,,,,,,,,,,,,,,,,,,,1.4993638948673604,0.6669495000001077,1.0,3.623462745929454,0.27597910344832044,0.4648015166930112,4.498091684602081,0.2223165000000359,0.4177628818382954,2.498939824778934,0.4001697000000646,0.36657853253231676,0.3748409737168401,2.6677980000004307,0.3068556464191432,6.872084518142069,0.14551625454547804,0.2215816609447385,7.621766465575749,0.13120318032789002,0.19675684767175525,10.62049425531047,0.09415757647060342,0.13184986022788572,0.2498939824778934,4.001697000000646,1.0,1.4993638948673604,0.6669495000001077,0.6757397242205695,,,,,,,,,,,,,,,,,,,0.3748409737168401,2.6677980000004307,1.0,,,,,,,,,,,,,,,,,,,,,
Group1,RSN3643_1_0_22,RSN3643_1_0_22.txt,256.01638504860176,3.7,0.27027027027027023,68.35158589999999,6.265625,AccX[g],0.24188235,0.3901885958003002,0.5435359957528823,0.22669474460823472,0.42239578664810723,6.75,-0.484375,10.299129368690423,3.9997917155101272,6.8398438,-0.5742187999999997,8.672252556058389,78.97938085,84.89475625414644,0.750;1.374;1.999;2.624;3.873;4.498;5.748,0.625;1.999;2.624,1.999;2.999;3.998;5.748;4.748;6.497,0.250;1.500;1.875;2.875,0.625,,0.25Hz~1f_eff,,0.7496819474336802,1.3338990000002153,1.0,1.3744169036284137,0.7275812727273901,0.7943272097236933,1.9991518598231472,0.5002121250000807,0.519540761429485,2.6238868160178805,0.3811140000000615,0.44188108533612575,3.873356728407348,0.25817400000004165,0.2969467359435747,4.498091684602081,0.2223165000000359,0.11651020640144237,5.747561596991549,0.1739868260869846,0.09026457237300753,,,,0.6247349561947335,1.6006788000002583,1.0,1.9991518598231472,0.5002121250000807,0.1774450511744879,2.6238868160178805,0.3811140000000615,0.11452275978679052,,,,,,,,,,,,,,,,1.9991518598231472,0.5002121250000807,1.0,2.998727789734721,0.33347475000005383,0.4544806425359312,3.9983037196462945,0.25010606250004036,0.32582912991708424,5.747561596991549,0.1739868260869846,0.15203465245190795,4.747985667079975,0.21061563157898133,0.1501946612542903,6.497243544425229,0.1539114230769479,0.12151808704857857,,,,,,,0.25001600102402516,3.999744000000646,1.0,1.500096006144151,0.6666240000001076,0.5096565411905821,1.8751200076801886,0.5332992000000861,0.45509633986888354,2.8751840117762892,0.3478038260870127,0.0851818431131159,,,,,,,,,,,,,0.6247349561947335,1.6006788000002583,1.0,,,,,,,,,,,,,,,,,,,,,
Group1,RSN4098_1_0_21,RSN4098_1_0_21.txt,256.00327684198186,3.7,0.27027027027027023,63.840768,1.4570313,AccX[g],0.4300566,0.4778634252789437,0.7003389601392194,0.2533868056374426,0.7137803858842467,0.6328125,0.8242187999999999,7.781275333173505,3.488238029552195,0.76171875,0.6953125499999999,4.491071061605813,68.0852415,1607.577781373499,1.078;1.941;0.647;4.960;5.823;7.549;6.902;3.666,0.647;1.078;1.941,0.647;2.588;5.176;2.157;4.745;3.019;4.313;3.666,1.050;1.680;2.730,0.549;1.099;1.465,,1.05Hz~4f_eff,0.549Hz~2f_eff; 1.1Hz~4f_eff,1.0783625814742286,0.9273318799998613,1.0,1.9410526466536113,0.5151843777777008,0.775714375175934,0.6470175488845371,1.5455531333331023,0.6966466382213675,4.960467874781451,0.2015938869564916,0.384882262669566,5.823157939960835,0.17172812592590023,0.2675611794909866,7.5485380703196,0.13247598285712306,0.20552462193758106,6.901520521435063,0.14489560624997833,0.17039009837158037,3.666432777012377,0.2727446705881945,0.16281661087481009,0.6470175488845371,1.5455531333331023,0.48427245948533315,1.0783625814742286,0.9273318799998613,0.3429692530524498,1.9410526466536113,0.5151843777777008,0.13098317426231307,,,,,,,,,,,,,,,,0.6470175488845371,1.5455531333331023,1.0,2.5880701955381484,0.3863882833332756,0.5146006516116122,5.176140391076297,0.1931941416666378,0.47137212185930194,2.156725162948457,0.46366593999993067,0.40152492094950554,4.744795358486606,0.21075724545451394,0.37135226324661197,3.01941522812784,0.3311899571428076,0.3137711296885287,4.313450325896914,0.23183296999996533,0.2764793011238458,3.666432777012377,0.2727446705881945,0.1933739956862351,1.050054457924454,0.9523315599998575,0.35396922502712813,1.6800871326791262,0.595207224999911,0.3122813355030365,2.73014159060358,0.36628136923071447,0.10761165620371833,,,,,,,,,,,,,,,,0.5493632550257121,1.8202891999997277,1.0,1.0987265100514243,0.9101445999998639,0.2866583475786169,1.4649686800685657,0.6826084499998979,0.08060918709267983,,,,,,,,,,,,,,,
Group1,RSN4100_1_0_21,RSN4100_1_0_21.txt,256.00327684198186,3.7,0.27027027027027023,37.4293805,1.0585938,AccX[g],0.32733133,0.3713687424752413,0.48857910013829103,0.20272267249498616,0.3189286045585468,0.55859375,0.5000000499999999,5.496019308142291,2.185972382063632,0.51953125,0.5390625499999999,2.7697333027041635,46.189279,370.3596350245135,1.316;0.877;2.194;2.632;1.755;4.607;3.071;5.265,0.877;1.316;0.439;2.194;2.632;4.607;3.071,2.632;1.755;2.194;3.291;4.387;3.949;6.142;5.484,1.770;0.885;2.213;2.655;3.540,0.395;0.988;1.383,,0.885Hz~3f_eff,0.988Hz~4f_eff,1.316212220267259,0.7597558999998864,1.0,0.877474813511506,1.1396338499998295,0.6853973671749924,2.1936870337787653,0.4558535399999317,0.571008345208549,2.632424440534518,0.3798779499999432,0.5397875332037587,1.754949627023012,0.5698169249999148,0.502031756312563,4.606742770935407,0.2170731142856818,0.36289647300688266,3.071161847290271,0.3256096714285227,0.24292251332061876,5.264848881069036,0.1899389749999716,0.23093670997363033,0.877474813511506,1.1396338499998295,1.0,1.316212220267259,0.7597558999998864,0.9849219200105007,0.438737406755753,2.279267699999659,0.6016010075412868,2.1936870337787653,0.4558535399999317,0.3332907144457568,2.632424440534518,0.3798779499999432,0.2667896214367744,4.606742770935407,0.2170731142856818,0.0978283798970332,3.071161847290271,0.3256096714285227,0.09718095585150362,,,,2.632424440534518,0.3798779499999432,1.0,1.754949627023012,0.5698169249999148,0.7877255014678939,2.1936870337787653,0.4558535399999317,0.6869193716960851,3.2905305506681475,0.3039023599999545,0.5542261315757729,4.387374067557531,0.22792676999996586,0.4941225740695357,3.9486366608017773,0.25325196666662875,0.46560875681210956,6.142323694580542,0.16280483571426135,0.40156155891393835,5.484217584446912,0.18234141599997272,0.2950048832269258,1.7701177309730811,0.5649341749999155,0.44730533867319155,0.8850588654865406,1.129868349999831,0.4082698386432296,2.212647163716351,0.4519473399999325,0.35831121482751244,2.6551765964596217,0.37662278333327703,0.25748820839071085,3.5402354619461622,0.28246708749995775,0.10015260427245845,,,,,,,,,,0.395066785249972,2.5312175999996214,1.0,0.9876669631249301,1.0124870399998485,0.692813336758061,1.382733748374902,0.7232050285713204,0.3423707619848408,,,,,,,,,,,,,,,
Group1,RSN4102_1_0_21,RSN4102_1_0_21.txt,256.00327684198186,3.7,0.27027027027027023,44.5759826,0.8359375,AccX[g],0.46082538,0.39278606760059165,0.5888613336248498,0.20383068674119842,0.4653001252341167,0.8671875,-0.03125,5.025194310437176,1.7075415617570888,0.82421875,0.01171875,2.194620695449951,70.4583696,1072.9175641396619,2.464;1.437;0.821;2.053;6.159;5.132;3.901;3.490,1.026;1.437;2.464;2.053,1.026;1.437;2.258;2.669;0.616;6.159;3.079;4.311,2.280;1.866,1.033;0.620,1.03Hz~4f_eff,,1.03Hz~4f_eff,2.4635439631946934,0.4059192833332726,1.0,1.437067311863571,0.6958616285713245,0.8688088481649054,0.8211813210648977,1.2177578499998178,0.8096999588592921,2.052953302662244,0.48710313999992716,0.6123856617701363,6.1588599079867326,0.16236771333330907,0.5779741239765652,5.1323832566556105,0.19484125599997087,0.5392604072034966,3.900611275058264,0.2563700736841722,0.5221196111651379,3.4900206145258155,0.28653125882348657,0.3220800569633817,1.026476651331122,0.9742062799998543,0.38709424796417874,1.437067311863571,0.6958616285713245,0.2715633620340907,2.4635439631946934,0.4059192833332726,0.19118334131845058,2.052953302662244,0.48710313999992716,0.14165783222749295,,,,,,,,,,,,,1.026476651331122,0.9742062799998543,1.0,1.437067311863571,0.6958616285713245,0.9078202863576276,2.258248632928469,0.4428210363635701,0.8670001001139063,2.6688392934609175,0.374694723076867,0.8162095350081918,0.6158859907986733,1.6236771333330904,0.5794293963954991,6.1588599079867326,0.16236771333330907,0.5152866892350931,3.0794299539933663,0.32473542666661814,0.49401043015005575,4.311201935590713,0.2319538761904415,0.36721391733700304,2.28019112976664,0.4385597272726617,0.32308569145795024,1.8656109243545238,0.5360174444443643,0.3157848306844306,,,,,,,,,,,,,,,,,,,1.0331044263195395,0.9679563599998552,0.5447507658020664,0.6198626557917237,1.6132605999997585,0.5100050542138108,,,,,,,,,,,,,,,,,,
Group1,RSN4847_1_0_21,RSN4847_1_0_21.txt,256.01638504860176,3.7,0.27027027027027023,145.4645104,16.0,AccX[g],0.24648122,0.5067030839401088,1.0085614280237372,0.29194922239661614,0.6109861861413944,15.730469,0.26953100000000063,15.377956339250673,6.0083391238096215,15.9375,0.0625,14.222905334517005,160.2450847,132.6254088650343,0.875;1.374;1.999;4.748;3.124;3.748;4.248;6.747,0.500;0.750;1.874,1.624;0.625;3.873;5.248;4.623;6.372;7.247;9.121,0.250;1.374,0.125;0.250;0.375;0.500;0.625;0.750;0.875;1.000,,0.25Hz~1f_eff,0.125Hz~0.5f_eff; 0.25Hz~1f_eff; 0.5Hz~2f_eff; 1Hz~4f_eff; 0.75Hz~3f_eff; 0.875Hz~3f_eff,0.8746289386726269,1.1433420000001846,1.0,1.3744169036284137,0.7275812727273901,0.5562543895814027,1.9991518598231472,0.5002121250000807,0.502233484116897,4.747985667079975,0.21061563157898133,0.23819791519717787,3.1236747809736674,0.3201357600000517,0.18612496470924697,3.748409737168401,0.26677980000004303,0.1845979770505738,4.2481977021241875,0.2353939411765086,0.16594057743311166,6.747137526903122,0.1482110000000239,0.14913122099667372,0.4997879649557868,2.000848500000323,1.0,0.7496819474336802,1.3338990000002153,0.8786429482623016,1.8742048685842005,0.5335596000000861,0.19178803973934228,,,,,,,,,,,,,,,,1.6243108861063071,0.6156456923077916,1.0,0.6247349561947335,1.6006788000002583,0.4124923207872188,3.873356728407348,0.25817400000004165,0.253352851601474,5.247773632035761,0.19055700000003076,0.23525079310242242,4.623038675841028,0.21630794594598088,0.20901536601314807,6.372296553186282,0.15692929411767237,0.17389124645938842,7.246925491858908,0.13798955172416022,0.12112662524060024,9.121130360443109,0.10963553424659304,0.10469493613457032,0.2498939824778934,4.001697000000646,1.0,1.3744169036284137,0.7275812727273901,0.5672539144035443,,,,,,,,,,,,,,,,,,,0.1249469912389467,8.003394000001292,1.0,0.2498939824778934,4.001697000000646,0.9905373421348069,0.3748409737168401,2.6677980000004307,0.8103008560911968,0.4997879649557868,2.000848500000323,0.6941435016993497,0.6247349561947335,1.6006788000002583,0.4276971278397325,0.7496819474336802,1.3338990000002153,0.31580075445867456,0.8746289386726269,1.1433420000001846,0.27289077646770865,0.9995759299115736,1.0004242500001614,0.14985575544594315
Group1,RSN784_1_0_21,RSN784_1_0_21.txt,256.01638504860176,3.7,0.27027027027027023,73.05829010000001,11.949219,AccX[g],0.27059066,0.3801495442731876,0.5614686984198057,0.21715687490526833,0.4955390324828127,12.0,-0.05078100000000063,9.187443867554379,3.7084468836196187,11.957031,-0.007812000000001262,8.377111678115275,88.43590165,282.61456667893174,1.000;2.124;2.999;1.499;3.499;0.250;4.373;5.123,0.750;0.250;2.124;2.999,1.749;2.249;2.749;3.873;4.998;0.500;4.498;5.873,0.250;1.749;2.749;3.873,0.250;0.625,0.5Hz~2f_eff,0.25Hz~1f_eff,0.25Hz~1f_eff,0.9995759299115736,1.0004242500001614,1.0,2.1240988510620937,0.4707878823530172,0.6847932531500646,2.998727789734721,0.33347475000005383,0.6003005930828608,1.4993638948673604,0.6669495000001077,0.5479320132498805,3.4985157546905077,0.28583550000004615,0.21844262109183327,0.2498939824778934,4.001697000000646,0.1749548275777339,4.373144693363135,0.22866840000003688,0.15333030117549956,5.122826640796815,0.1952047317073486,0.1501300608876712,0.7496819474336802,1.3338990000002153,1.0,0.2498939824778934,4.001697000000646,0.5465927905808502,2.1240988510620937,0.4707878823530172,0.2844234709141785,2.998727789734721,0.33347475000005383,0.17702259273564402,,,,,,,,,,,,,1.7492578773452538,0.5716710000000923,1.0,2.2490458423010407,0.4446330000000718,0.7198056733242404,2.7488338072568275,0.3637906363636951,0.701787860188072,3.873356728407348,0.25817400000004165,0.4534226316166025,4.997879649557868,0.2000848500000323,0.36034235308251084,0.4997879649557868,2.000848500000323,0.33447576555390174,4.498091684602081,0.2223165000000359,0.333155682463051,5.872508588230495,0.17028497872343173,0.13238170465467775,0.2498939824778934,4.001697000000646,1.0,1.7492578773452538,0.5716710000000923,0.6870230719151662,2.7488338072568275,0.3637906363636951,0.22303576245643028,3.873356728407348,0.25817400000004165,0.10041586633439234,,,,,,,,,,,,,0.25001600102402516,3.999744000000646,1.0,0.6250400025600629,1.5998976000002585,0.5879685413345704,,,,,,,,,,,,,,,,,,
Group1,RSN796_1_0_21,RSN796_1_0_21.txt,256.01638504860176,3.7,0.27027027027027023,85.5794884,9.03125,AccX[g],0.32305345,0.41950421049180464,0.8904732394710503,0.23605995785552505,0.6366663595659,9.7460938,-0.7148438000000006,14.713244853910743,4.855862638875994,9.6523438,-0.6210938000000006,10.148105857742674,92.8173233,785.9283953265226,1.126;0.750;1.751;2.752;2.126;3.377;1.501;5.503,0.625;0.250;1.751;1.501;2.126;2.752;3.377,1.751;2.376;3.127;4.002;4.377;0.875;4.878;0.625,0.375;0.875;1.251;1.751;3.002,0.250,0.875Hz~3f_eff,0.875Hz~3f_eff,0.25Hz~1f_eff,1.1256216245419715,0.8883980000001436,1.0,0.7504144163613143,1.3325970000002154,0.9035529172772306,1.7509669715097336,0.5711130000000922,0.5234622321406865,2.7515195266581527,0.36343554545460416,0.5077018669971637,2.126174179690391,0.4703283529412524,0.4986987210919206,3.3768648736259146,0.2961326666667145,0.46896434040041246,1.5008288327226287,0.6662985000001077,0.4497160913795087,5.503039053316305,0.18171777272730208,0.18013465068709802,0.6253453469677619,1.5991164000002585,1.0,0.2501381387871048,3.997791000000646,0.8905921335588708,1.7509669715097336,0.5711130000000922,0.2318005406633219,1.5008288327226287,0.6662985000001077,0.22814602675229567,2.126174179690391,0.4703283529412524,0.1798546064611008,2.7515195266581527,0.36343554545460416,0.14083360654832952,3.3768648736259146,0.2961326666667145,0.10592599806552051,,,,1.7509669715097336,0.5711130000000922,1.0,2.3763123184774955,0.4208201052632259,0.6112365923134241,3.12672673483881,0.31982328000005167,0.5215090579110221,4.0022102205936765,0.24986193750004038,0.4352629229738983,4.377417428774334,0.2284452000000369,0.3846061806659118,0.8754834857548668,1.1422260000001845,0.34819031524047495,4.877693706348543,0.2050149230769562,0.2686159472312478,0.6253453469677619,1.5991164000002585,0.26498522558556165,0.37520720818065717,2.665194000000431,1.0,0.8754834857548668,1.1422260000001845,0.9216812176612479,1.2506906939355238,0.7995582000001292,0.6974115968279767,1.7509669715097336,0.5711130000000922,0.6442478120259658,3.0016576654452574,0.33314925000005385,0.1488367365988603,,,,,,,,,,0.2498939824778934,4.001697000000646,1.0,,,,,,,,,,,,,,,,,,,,,
