section,panel,key,value,unit,description,source
frequency_peak,B,Acceleration_peak3_rel_amp,0.2927041200746337,0-1,local acceleration frequency group: peak 3 relative amplitude,fft_peak_group
frequency_peak,B,Acceleration_peak4_freq_Hz,1.7492578773452538,Hz,local acceleration frequency group: peak 4 frequency,fft_peak_group
frequency_peak,B,Acceleration_peak4_period_s,0.5716710000000923,s,local acceleration frequency group: peak 4 period,fft_peak_group
frequency_peak,B,Acceleration_peak4_rel_amp,0.2483100270651199,0-1,local acceleration frequency group: peak 4 relative amplitude,fft_peak_group
frequency_peak,B,Acceleration_peak5_freq_Hz,3.623462745929454,Hz,local acceleration frequency group: peak 5 frequency,fft_peak_group
frequency_peak,B,Acceleration_peak5_period_s,0.27597910344832044,s,local acceleration frequency group: peak 5 period,fft_peak_group
frequency_peak,B,Acceleration_peak5_rel_amp,0.17023670750932193,0-1,local acceleration frequency group: peak 5 relative amplitude,fft_peak_group
frequency_peak,B,Acceleration_peak6_freq_Hz,2.7488338072568275,Hz,local acceleration frequency group: peak 6 frequency,fft_peak_group
frequency_peak,B,Acceleration_peak6_period_s,0.3637906363636951,s,local acceleration frequency group: peak 6 period,fft_peak_group
frequency_peak,B,Acceleration_peak6_rel_amp,0.15505779889969243,0-1,local acceleration frequency group: peak 6 relative amplitude,fft_peak_group
frequency_peak,B,Acceleration_peak7_freq_Hz,4.373144693363135,Hz,local acceleration frequency group: peak 7 frequency,fft_peak_group
frequency_peak,B,Acceleration_peak7_period_s,0.22866840000003688,s,local acceleration frequency group: peak 7 period,fft_peak_group
frequency_peak,B,Acceleration_peak7_rel_amp,0.14372827928223955,0-1,local acceleration frequency group: peak 7 relative amplitude,fft_peak_group
frequency_peak,B,Acceleration_peak8_freq_Hz,5.497667614513655,Hz,local acceleration frequency group: peak 8 frequency,fft_peak_group
frequency_peak,B,Acceleration_peak8_period_s,0.18189531818184754,s,local acceleration frequency group: peak 8 period,fft_peak_group
frequency_peak,B,Acceleration_peak8_rel_amp,0.1286608056794341,0-1,local acceleration frequency group: peak 8 relative amplitude,fft_peak_group
frequency_group,D,Velocity_frequency_group_Hz,0.250;1.000,Hz,local velocity frequency group,fft_peak_group
frequency_peak,D,Velocity_peak1_freq_Hz,0.2498939824778934,Hz,local velocity frequency group: peak 1 frequency,fft_peak_group
frequency_peak,D,Velocity_peak1_period_s,4.001697000000646,s,local velocity frequency group: peak 1 period,fft_peak_group
frequency_peak,D,Velocity_peak1_rel_amp,1.0,0-1,local velocity frequency group: peak 1 relative amplitude,fft_peak_group
frequency_peak,D,Velocity_peak2_freq_Hz,0.9995759299115736,Hz,local velocity frequency group: peak 2 frequency,fft_peak_group
frequency_peak,D,Velocity_peak2_period_s,1.0004242500001614,s,local velocity frequency group: peak 2 period,fft_peak_group
frequency_peak,D,Velocity_peak2_rel_amp,0.13860242449379256,0-1,local velocity frequency group: peak 2 relative amplitude,fft_peak_group
frequency_group,F,QSM_Power_frequency_group_Hz,0.625;1.374;1.999;2.499;2.999;4.248;3.374;3.748,Hz,local input-side QSM Power frequency group,fft_peak_group
frequency_peak,F,QSM_Power_peak1_freq_Hz,0.6247349561947335,Hz,local input-side QSM Power frequency group: peak 1 frequency,fft_peak_group
frequency_peak,F,QSM_Power_peak1_period_s,1.6006788000002583,s,local input-side QSM Power frequency group: peak 1 period,fft_peak_group
frequency_peak,F,QSM_Power_peak1_rel_amp,1.0,0-1,local input-side QSM Power frequency group: peak 1 relative amplitude,fft_peak_group
frequency_peak,F,QSM_Power_peak2_freq_Hz,1.3744169036284137,Hz,local input-side QSM Power frequency group: peak 2 frequency,fft_peak_group
frequency_peak,F,QSM_Power_peak2_period_s,0.7275812727273901,s,local input-side QSM Power frequency group: peak 2 period,fft_peak_group
frequency_peak,F,QSM_Power_peak2_rel_amp,0.7612751250230538,0-1,local input-side QSM Power frequency group: peak 2 relative amplitude,fft_peak_group
frequency_peak,F,QSM_Power_peak3_freq_Hz,1.9991518598231472,Hz,local input-side QSM Power frequency group: peak 3 frequency,fft_peak_group
frequency_peak,F,QSM_Power_peak3_period_s,0.5002121250000807,s,local input-side QSM Power frequency group: peak 3 period,fft_peak_group
frequency_peak,F,QSM_Power_peak3_rel_amp,0.29311973065155134,0-1,local input-side QSM Power frequency group: peak 3 relative amplitude,fft_peak_group
frequency_peak,F,QSM_Power_peak4_freq_Hz,2.498939824778934,Hz,local input-side QSM Power frequency group: peak 4 frequency,fft_peak_group
frequency_peak,F,QSM_Power_peak4_period_s,0.4001697000000646,s,local input-side QSM Power frequency group: peak 4 period,fft_peak_group
frequency_peak,F,QSM_Power_peak4_rel_amp,0.2652605974087046,0-1,local input-side QSM Power frequency group: peak 4 relative amplitude,fft_peak_group
frequency_peak,F,QSM_Power_peak5_freq_Hz,2.998727789734721,Hz,local input-side QSM Power frequency group: peak 5 frequency,fft_peak_group
frequency_peak,F,QSM_Power_peak5_period_s,0.33347475000005383,s,local input-side QSM Power frequency group: peak 5 period,fft_peak_group
frequency_peak,F,QSM_Power_peak5_rel_amp,0.1926404272873083,0-1,local input-side QSM Power frequency group: peak 5 relative amplitude,fft_peak_group
frequency_peak,F,QSM_Power_peak6_freq_Hz,4.2481977021241875,Hz,local input-side QSM Power frequency group: peak 6 frequency,fft_peak_group
frequency_peak,F,QSM_Power_peak6_period_s,0.2353939411765086,s,local input-side QSM Power frequency group: peak 6 period,fft_peak_group
frequency_peak,F,QSM_Power_peak6_rel_amp,0.1705659549262773,0-1,local input-side QSM Power frequency group: peak 6 relative amplitude,fft_peak_group
frequency_peak,F,QSM_Power_peak7_freq_Hz,3.373568763451561,Hz,local input-side QSM Power frequency group: peak 7 frequency,fft_peak_group
frequency_peak,F,QSM_Power_peak7_period_s,0.2964220000000478,s,local input-side QSM Power frequency group: peak 7 period,fft_peak_group
frequency_peak,F,QSM_Power_peak7_rel_amp,0.15771558204182984,0-1,local input-side QSM Power frequency group: peak 7 relative amplitude,fft_peak_group
frequency_peak,F,QSM_Power_peak8_freq_Hz,3.748409737168401,Hz,local input-side QSM Power frequency group: peak 8 frequency,fft_peak_group
frequency_peak,F,QSM_Power_peak8_period_s,0.26677980000004303,s,local input-side QSM Power frequency group: peak 8 period,fft_peak_group
frequency_peak,F,QSM_Power_peak8_rel_amp,0.1544738590231138,0-1,local input-side QSM Power frequency group: peak 8 relative amplitude,fft_peak_group
frequency_group,J,Interface_Power_frequency_group_Hz,0.375;1.374,Hz,local interface Power frequency group,fft_peak_group
frequency_peak,J,Interface_Power_peak1_freq_Hz,0.3748409737168401,Hz,local interface Power frequency group: peak 1 frequency,fft_peak_group
frequency_peak,J,Interface_Power_peak1_period_s,2.6677980000004307,s,local interface Power frequency group: peak 1 period,fft_peak_group
frequency_peak,J,Interface_Power_peak1_rel_amp,1.0,0-1,local interface Power frequency group: peak 1 relative amplitude,fft_peak_group
frequency_peak,J,Interface_Power_peak2_freq_Hz,1.3744169036284137,Hz,local interface Power frequency group: peak 2 frequency,fft_peak_group
frequency_peak,J,Interface_Power_peak2_period_s,0.7275812727273901,s,local interface Power frequency group: peak 2 period,fft_peak_group
frequency_peak,J,Interface_Power_peak2_rel_amp,0.2076649922195929,0-1,local interface Power frequency group: peak 2 relative amplitude,fft_peak_group
frequency_group,J,IsoDisp_Response_frequency_group_Hz,0.125;0.250;0.375;0.500,Hz,local measured upper-lower displacement response frequency group,fft_peak_group
frequency_peak,J,IsoDisp_Response_peak1_freq_Hz,0.1249469912389467,Hz,local measured upper-lower displacement response frequency group: peak 1 frequency,fft_peak_group
frequency_peak,J,IsoDisp_Response_peak1_period_s,8.003394000001292,s,local measured upper-lower displacement response frequency group: peak 1 period,fft_peak_group
frequency_peak,J,IsoDisp_Response_peak1_rel_amp,1.0,0-1,local measured upper-lower displacement response frequency group: peak 1 relative amplitude,fft_peak_group
frequency_peak,J,IsoDisp_Response_peak2_freq_Hz,0.2498939824778934,Hz,local measured upper-lower displacement response frequency group: peak 2 frequency,fft_peak_group
frequency_peak,J,IsoDisp_Response_peak2_period_s,4.001697000000646,s,local measured upper-lower displacement response frequency group: peak 2 period,fft_peak_group
frequency_peak,J,IsoDisp_Response_peak2_rel_amp,0.8865951298847589,0-1,local measured upper-lower displacement response frequency group: peak 2 relative amplitude,fft_peak_group
frequency_peak,J,IsoDisp_Response_peak3_freq_Hz,0.3748409737168401,Hz,local measured upper-lower displacement response frequency group: peak 3 frequency,fft_peak_group
frequency_peak,J,IsoDisp_Response_peak3_period_s,2.6677980000004307,s,local measured upper-lower displacement response frequency group: peak 3 period,fft_peak_group
frequency_peak,J,IsoDisp_Response_peak3_rel_amp,0.32871602450521953,0-1,local measured upper-lower displacement response frequency group: peak 3 relative amplitude,fft_peak_group
frequency_peak,J,IsoDisp_Response_peak4_freq_Hz,0.4997879649557868,Hz,local measured upper-lower displacement response frequency group: peak 4 frequency,fft_peak_group
frequency_peak,J,IsoDisp_Response_peak4_period_s,2.000848500000323,s,local measured upper-lower displacement response frequency group: peak 4 period,fft_peak_group
frequency_peak,J,IsoDisp_Response_peak4_rel_amp,0.117504591116178,0-1,local measured upper-lower displacement response frequency group: peak 4 relative amplitude,fft_peak_group
frequency_contact,F,QSM_near_effective_isolation_frequency_groups,,,QSM Power peaks near 0.5/1/2/3/4 f_eff,teff_contact_candidates
frequency_contact,J,Interface_Power_near_effective_isolation_frequency_groups,,,Interface Power peaks near 0.5/1/2/3/4 f_eff,teff_contact_candidates
frequency_contact,J,IsoDisp_response_near_effective_isolation_frequency_groups,0.125Hz~0.5f_eff; 0.25Hz~1f_eff; 0.5Hz~2f_eff,,measured IsoDisp response peaks near 0.5/1/2/3/4 f_eff,teff_contact_candidates
av_to_qsm_frequency_audit,F,QSM_peak1_freq_Hz,0.6247349561947335,Hz,QSM Power peak being audited,fft_peak_group
av_to_qsm_frequency_audit,F,QSM_peak1_rel_amp,1.0,0-1,QSM Power peak relative amplitude,fft_peak_group
av_to_qsm_frequency_audit,F,QSM_peak1_candidate_type,diff,,nearest A/V candidate type: sum or diff,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak1_candidate_freq_Hz,0.7496819474336802,Hz,nearest A/V candidate frequency,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak1_candidate_error_Hz,0.1249469912389467,Hz,absolute frequency error,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak1_candidate_error_ratio,0.16666666666666666,ratio,relative frequency error,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak1_A_rank,1,rank,acceleration peak rank used by candidate,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak1_A_freq_Hz,0.2498939824778934,Hz,acceleration peak frequency used by candidate,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak1_A_rel_amp,1.0,0-1,acceleration peak relative amplitude,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak1_V_rank,2,rank,velocity peak rank used by candidate,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak1_V_freq_Hz,0.9995759299115736,Hz,velocity peak frequency used by candidate,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak1_V_rel_amp,0.13860242449379256,0-1,velocity peak relative amplitude,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak1_interpretation,near A/V candidate; inspect packet/envelope modulation,,audit interpretation; diagnostic only,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak2_freq_Hz,1.3744169036284137,Hz,QSM Power peak being audited,fft_peak_group
av_to_qsm_frequency_audit,F,QSM_peak2_rel_amp,0.7612751250230538,0-1,QSM Power peak relative amplitude,fft_peak_group
av_to_qsm_frequency_audit,F,QSM_peak2_candidate_type,sum,,nearest A/V candidate type: sum or diff,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak2_candidate_freq_Hz,1.3744169036284137,Hz,nearest A/V candidate frequency,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak2_candidate_error_Hz,0.0,Hz,absolute frequency error,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak2_candidate_error_ratio,0.0,ratio,relative frequency error,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak2_A_rank,2,rank,acceleration peak rank used by candidate,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak2_A_freq_Hz,1.1245229211505203,Hz,acceleration peak frequency used by candidate,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak2_A_rel_amp,0.6619240187135201,0-1,acceleration peak relative amplitude,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak2_V_rank,1,rank,velocity peak rank used by candidate,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak2_V_freq_Hz,0.2498939824778934,Hz,velocity peak frequency used by candidate,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak2_V_rel_amp,1.0,0-1,velocity peak relative amplitude,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak2_interpretation,matched by A/V sum-frequency candidate,,audit interpretation; diagnostic only,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak3_freq_Hz,1.9991518598231472,Hz,QSM Power peak being audited,fft_peak_group
av_to_qsm_frequency_audit,F,QSM_peak3_rel_amp,0.29311973065155134,0-1,QSM Power peak relative amplitude,fft_peak_group
av_to_qsm_frequency_audit,F,QSM_peak3_candidate_type,sum,,nearest A/V candidate type: sum or diff,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak3_candidate_freq_Hz,1.9991518598231472,Hz,nearest A/V candidate frequency,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak3_candidate_error_Hz,0.0,Hz,absolute frequency error,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak3_candidate_error_ratio,0.0,ratio,relative frequency error,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak3_A_rank,4,rank,acceleration peak rank used by candidate,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak3_A_freq_Hz,1.7492578773452538,Hz,acceleration peak frequency used by candidate,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak3_A_rel_amp,0.2483100270651199,0-1,acceleration peak relative amplitude,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak3_V_rank,1,rank,velocity peak rank used by candidate,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak3_V_freq_Hz,0.2498939824778934,Hz,velocity peak frequency used by candidate,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak3_V_rel_amp,1.0,0-1,velocity peak relative amplitude,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak3_interpretation,matched by A/V sum-frequency candidate,,audit interpretation; diagnostic only,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak4_freq_Hz,2.498939824778934,Hz,QSM Power peak being audited,fft_peak_group
av_to_qsm_frequency_audit,F,QSM_peak4_rel_amp,0.2652605974087046,0-1,QSM Power peak relative amplitude,fft_peak_group
av_to_qsm_frequency_audit,F,QSM_peak4_candidate_type,diff,,nearest A/V candidate type: sum or diff,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak4_candidate_freq_Hz,2.498939824778934,Hz,nearest A/V candidate frequency,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak4_candidate_error_Hz,0.0,Hz,absolute frequency error,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak4_candidate_error_ratio,0.0,ratio,relative frequency error,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak4_A_rank,6,rank,acceleration peak rank used by candidate,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak4_A_freq_Hz,2.7488338072568275,Hz,acceleration peak frequency used by candidate,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak4_A_rel_amp,0.15505779889969243,0-1,acceleration peak relative amplitude,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak4_V_rank,1,rank,velocity peak rank used by candidate,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak4_V_freq_Hz,0.2498939824778934,Hz,velocity peak frequency used by candidate,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak4_V_rel_amp,1.0,0-1,velocity peak relative amplitude,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak4_interpretation,matched by A/V diff-frequency candidate,,audit interpretation; diagnostic only,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak5_freq_Hz,2.998727789734721,Hz,QSM Power peak being audited,fft_peak_group
av_to_qsm_frequency_audit,F,QSM_peak5_rel_amp,0.1926404272873083,0-1,QSM Power peak relative amplitude,fft_peak_group
av_to_qsm_frequency_audit,F,QSM_peak5_candidate_type,sum,,nearest A/V candidate type: sum or diff,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak5_candidate_freq_Hz,2.998727789734721,Hz,nearest A/V candidate frequency,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak5_candidate_error_Hz,0.0,Hz,absolute frequency error,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak5_candidate_error_ratio,0.0,ratio,relative frequency error,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak5_A_rank,6,rank,acceleration peak rank used by candidate,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak5_A_freq_Hz,2.7488338072568275,Hz,acceleration peak frequency used by candidate,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak5_A_rel_amp,0.15505779889969243,0-1,acceleration peak relative amplitude,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak5_V_rank,1,rank,velocity peak rank used by candidate,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak5_V_freq_Hz,0.2498939824778934,Hz,velocity peak frequency used by candidate,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak5_V_rel_amp,1.0,0-1,velocity peak relative amplitude,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak5_interpretation,matched by A/V sum-frequency candidate,,audit interpretation; diagnostic only,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak6_freq_Hz,4.2481977021241875,Hz,QSM Power peak being audited,fft_peak_group
av_to_qsm_frequency_audit,F,QSM_peak6_rel_amp,0.1705659549262773,0-1,QSM Power peak relative amplitude,fft_peak_group
av_to_qsm_frequency_audit,F,QSM_peak6_candidate_type,diff,,nearest A/V candidate type: sum or diff,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak6_candidate_freq_Hz,4.123250710885241,Hz,nearest A/V candidate frequency,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak6_candidate_error_Hz,0.12494699123894648,Hz,absolute frequency error,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak6_candidate_error_ratio,0.029411764705882304,ratio,relative frequency error,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak6_A_rank,7,rank,acceleration peak rank used by candidate,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak6_A_freq_Hz,4.373144693363135,Hz,acceleration peak frequency used by candidate,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak6_A_rel_amp,0.14372827928223955,0-1,acceleration peak relative amplitude,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak6_V_rank,1,rank,velocity peak rank used by candidate,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak6_V_freq_Hz,0.2498939824778934,Hz,velocity peak frequency used by candidate,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak6_V_rel_amp,1.0,0-1,velocity peak relative amplitude,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak6_interpretation,matched by A/V diff-frequency candidate,,audit interpretation; diagnostic only,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak7_freq_Hz,3.373568763451561,Hz,QSM Power peak being audited,fft_peak_group
av_to_qsm_frequency_audit,F,QSM_peak7_rel_amp,0.15771558204182984,0-1,QSM Power peak relative amplitude,fft_peak_group
av_to_qsm_frequency_audit,F,QSM_peak7_candidate_type,sum,,nearest A/V candidate type: sum or diff,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak7_candidate_freq_Hz,3.373568763451561,Hz,nearest A/V candidate frequency,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak7_candidate_error_Hz,0.0,Hz,absolute frequency error,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak7_candidate_error_ratio,0.0,ratio,relative frequency error,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak7_A_rank,3,rank,acceleration peak rank used by candidate,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak7_A_freq_Hz,2.3739928335399876,Hz,acceleration peak frequency used by candidate,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak7_A_rel_amp,0.2927041200746337,0-1,acceleration peak relative amplitude,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak7_V_rank,2,rank,velocity peak rank used by candidate,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak7_V_freq_Hz,0.9995759299115736,Hz,velocity peak frequency used by candidate,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak7_V_rel_amp,0.13860242449379256,0-1,velocity peak relative amplitude,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak7_interpretation,matched by A/V sum-frequency candidate,,audit interpretation; diagnostic only,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak8_freq_Hz,3.748409737168401,Hz,QSM Power peak being audited,fft_peak_group
av_to_qsm_frequency_audit,F,QSM_peak8_rel_amp,0.1544738590231138,0-1,QSM Power peak relative amplitude,fft_peak_group
av_to_qsm_frequency_audit,F,QSM_peak8_candidate_type,sum,,nearest A/V candidate type: sum or diff,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak8_candidate_freq_Hz,3.748409737168401,Hz,nearest A/V candidate frequency,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak8_candidate_error_Hz,0.0,Hz,absolute frequency error,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak8_candidate_error_ratio,0.0,ratio,relative frequency error,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak8_A_rank,6,rank,acceleration peak rank used by candidate,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak8_A_freq_Hz,2.7488338072568275,Hz,acceleration peak frequency used by candidate,best_av_candidate_for_qsm
av_to_qsm_frequency_audit,F,QSM_peak8_A_rel_amp,0.15505779889969243,0-1,acceleration peak relative amplitude,best_av_candidate_for_qsm
